date,game_id,home,away
2009-01-12,290120050,Florida A&M,Hampton
2009-01-12,290120097,Louisville,Notre Dame
2009-01-12,290120201,Oklahoma,Texas
2009-01-12,290120232,Charleston,Samford
2009-01-12,290120270,Milwaukee,SIU-Edwardsville
2009-01-12,290122026,Appalachian State,Davidson
2009-01-12,290122057,Belmont,Lipscomb
2009-01-12,290122296,Jackson State,Southern
2009-01-12,290122335,Liberty,Coastal Carolina
2009-01-12,290122344,Longwood,Chicago State
2009-01-12,290122515,Radford,Charleston Southern
2009-01-12,290122643,The Citadel,Chattanooga
2009-01-12,290122934,CSU Bakersfield,San José St
