date,game_id,home,away
2015-03-06,400585865,Baylor,Texas Tech
2015-03-06,400587589,Ball State,Northern Illinois
2015-03-06,400587590,Kent State,Akron
2015-03-06,400587591,Ohio,Miami (OH)
2015-03-06,400587592,Eastern Michigan,Toledo
2015-03-06,400587593,Western Michigan,Central Michigan
2015-03-06,400587594,Buffalo,Bowling Green
2015-03-06,400591236,Dartmouth,Brown
2015-03-06,400591256,Pennsylvania,Columbia
2015-03-06,400591271,Princeton,Cornell
2015-03-06,400591302,Harvard,Yale
2015-03-06,400765243,Illinois State,Evansville
2015-03-06,400765244,Indiana State,Loyola Chicago
2015-03-06,400765261,Radford,Winthrop
2015-03-06,400765270,UNC Greensboro,Samford
2015-03-06,400765271,The Citadel,Furman
2015-03-06,400765310,Elon,Towson
2015-03-06,400765311,Drexel,Charleston
2015-03-06,400765396,San Francisco,Pacific
2015-03-06,400765397,Santa Clara,Loyola Marymount
2015-03-06,400765747,Oakland,UIC
2015-03-06,400766074,Charleston Southern,Longwood
2015-03-06,400766084,High Point,Gardner-Webb
2015-03-06,400766094,Coastal Carolina,UNC Asheville
2015-03-06,400766450,Murray State,Morehead State
2015-03-06,400766451,Wichita State,Southern Illinois
2015-03-06,400766521,Eastern Kentucky,Belmont
2015-03-06,400766524,Northern Iowa,Bradley
