player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Fulkerson,F,16,2,2,0,0,0,1,0,3,3,0,0,1,1,3,4,TRUE,2021-02-24,Vanderbilt,A
Y. Pons,G,30,4,8,0,3,2,2,3,7,10,1,0,1,2,1,10,TRUE,2021-02-24,Vanderbilt,A
K. Johnson,G,28,1,6,0,1,4,6,1,2,3,3,1,2,6,4,6,TRUE,2021-02-24,Vanderbilt,A
J. Springer,G,31,5,8,0,2,10,10,0,3,3,2,3,1,3,1,20,TRUE,2021-02-24,Vanderbilt,A
V. Bailey Jr.,G,33,7,14,5,8,2,2,0,3,3,3,0,0,1,1,21,TRUE,2021-02-24,Vanderbilt,A
O. Nkamhoua,F,4,2,2,0,0,0,0,1,1,2,0,1,0,0,0,4,FALSE,2021-02-24,Vanderbilt,A
D. Pember,F,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-24,Vanderbilt,A
S. Vescovi,G,27,1,4,1,4,0,0,0,5,5,1,1,0,1,1,3,FALSE,2021-02-24,Vanderbilt,A
J. James,G,28,1,6,0,1,0,1,2,3,5,1,3,0,2,2,2,FALSE,2021-02-24,Vanderbilt,A
TEAM,NA,NA,23,51,6,19,18,22,11,27,38,11,9,5,17,13,70,FALSE,2021-02-24,Vanderbilt,A
