player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Walker,F,8,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,TRUE,2006-11-28,UAB,H
M. Maresca,F,24,3,6,0,0,2,2,1,4,5,0,2,0,1,1,8,TRUE,2006-11-28,UAB,H
D. Emerson,F,9,0,2,0,0,0,0,0,2,2,0,0,0,0,4,0,TRUE,2006-11-28,UAB,H
J. Evans,F,29,8,8,0,0,2,2,4,2,6,1,0,0,1,1,18,TRUE,2006-11-28,UAB,H
B. JointerB,F,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2006-11-28,UAB,H
B. Callier,G,15,1,8,1,3,2,2,0,3,3,2,2,1,1,2,5,FALSE,2006-11-28,UAB,H
T. Rogers,G,18,1,4,1,4,0,0,0,0,0,1,0,0,1,0,3,FALSE,2006-11-28,UAB,H
C. Lee,G,28,4,11,3,4,2,2,1,3,4,1,3,1,4,4,13,FALSE,2006-11-28,UAB,H
O. Mendez-Valdez,G,20,3,8,2,5,0,0,0,3,3,2,1,0,2,1,8,FALSE,2006-11-28,UAB,H
T. Brazelton,G,25,3,6,0,2,6,6,0,1,1,4,4,0,2,1,12,FALSE,2006-11-28,UAB,H
A.J. Slaughter,G,13,1,3,0,1,0,0,1,3,4,0,1,0,0,0,2,FALSE,2006-11-28,UAB,H
TEAM,NA,NA,24,57,7,19,14,14,7,23,30,12,13,2,12,16,69,FALSE,2006-11-28,UAB,H
