player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Flowers,F,40,2,8,0,4,2,2,0,6,6,7,2,2,3,3,6,TRUE,2022-02-26,Fairleigh Dickinson,H
E. Penn,F,34,12,20,8,12,5,9,3,3,6,0,1,2,5,2,37,TRUE,2022-02-26,Fairleigh Dickinson,H
I. Kante,F,17,4,9,0,0,2,2,4,4,8,1,1,1,1,4,10,TRUE,2022-02-26,Fairleigh Dickinson,H
D. Nicholson,G,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,2022-02-26,Fairleigh Dickinson,H
T. Wood,G,32,0,2,0,2,6,8,0,4,4,8,2,0,1,1,6,TRUE,2022-02-26,Fairleigh Dickinson,H
Q. Burns,G,7,1,1,1,1,0,0,0,1,1,0,0,0,0,3,3,FALSE,2022-02-26,Fairleigh Dickinson,H
A. Washington,G,8,0,3,0,2,2,2,0,1,1,0,0,1,1,0,2,FALSE,2022-02-26,Fairleigh Dickinson,H
K. Davis,G,29,3,11,0,2,3,4,3,2,5,0,1,3,0,3,9,FALSE,2022-02-26,Fairleigh Dickinson,H
A. Rivera,G,30,4,9,2,5,1,2,0,5,5,4,2,0,1,2,11,FALSE,2022-02-26,Fairleigh Dickinson,H
TEAM,NA,NA,26,63,11,28,21,29,13,27,40,21,9,10,13,18,84,FALSE,2022-02-26,Fairleigh Dickinson,H
