player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Williams,F,22,6,11,1,3,1,1,1,5,6,1,0,0,5,3,14,TRUE,2007-11-21,TCU,A
J. Breaux,F,16,1,4,0,0,1,3,2,6,8,1,0,0,2,5,3,TRUE,2007-11-21,TCU,A
A. Prestley,F,19,4,9,2,3,2,3,0,2,2,0,1,0,1,2,12,TRUE,2007-11-21,TCU,A
D. DiazD,F,31,7,17,5,15,2,2,1,3,4,1,0,0,2,3,21,TRUE,2007-11-21,TCU,A
J. Riley,C,14,0,1,0,0,0,0,1,3,4,1,0,0,2,1,0,TRUE,2007-11-21,TCU,A
T. Funchess,C,7,2,3,0,0,1,1,1,1,2,0,0,0,1,1,5,FALSE,2007-11-21,TCU,A
A. Ratliff,G,31,1,4,0,1,0,1,2,0,2,6,0,0,2,2,2,FALSE,2007-11-21,TCU,A
J. Yates,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-11-21,TCU,A
J. Lemons,G,19,1,7,0,2,0,0,0,3,3,4,1,0,2,2,2,FALSE,2007-11-21,TCU,A
Q. Hall,G,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2007-11-21,TCU,A
D. Qualls,G,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,2007-11-21,TCU,A
A. Southern,G,7,1,4,0,1,0,0,0,0,0,1,0,0,0,1,2,FALSE,2007-11-21,TCU,A
M. Coleman,G,22,2,4,0,0,0,1,2,3,5,1,0,0,0,3,4,FALSE,2007-11-21,TCU,A
TEAM,NA,NA,26,65,8,25,7,12,12,27,39,16,2,0,19,24,67,FALSE,2007-11-21,TCU,A
