game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,1,1,20:00,2400,2400,Demetre Roberts missed Three Point Jumper.,away,0,0,0,0,FALSE,FALSE,0.9110278313092568,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Fairleigh Dickinson,missed,Demetre Roberts,NA,TRUE,FALSE,Fairleigh Dickinson,Pittsburgh,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,2,1,19:36,2376,2376,Greg Elliott Defensive Rebound.,home,0,0,0,24,FALSE,FALSE,0.9105713973744706,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,NA,NA,NA,NA,NA,NA,Fairleigh Dickinson,Pittsburgh,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,3,1,19:12,2352,2352,Jamarius Burton missed Jumper.,home,0,0,0,24,FALSE,FALSE,0.9100994834133873,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Pittsburgh,missed,Jamarius Burton,NA,FALSE,FALSE,Pittsburgh,Fairleigh Dickinson,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,4,1,19:08,2348,2348,Demetre Roberts Defensive Rebound.,away,0,0,0,4,FALSE,FALSE,0.9100192810410083,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh,Fairleigh Dickinson,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,5,1,18:58,2338,2338,Grant Singleton missed Three Point Jumper.,away,0,0,0,10,FALSE,FALSE,0.9098167957704006,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Fairleigh Dickinson,missed,Grant Singleton,NA,TRUE,FALSE,Fairleigh Dickinson,Pittsburgh,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,6,1,18:54,2334,2334,John Hugley IV Defensive Rebound.,home,0,0,0,4,FALSE,FALSE,0.9097350019254019,0.5,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,NA,NA,NA,NA,NA,NA,Fairleigh Dickinson,Pittsburgh,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,7,1,18:45,2325,2325,John Hugley IV made Three Point Jumper. Assisted by Blake Hinson.,home,3,0,3,9,TRUE,FALSE,0.9297412163493609,0.5682162105588462,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Pittsburgh,made,John Hugley IV,Blake Hinson,TRUE,FALSE,Pittsburgh,Fairleigh Dickinson,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,8,1,18:29,2309,2309,Heru Bligen made Jumper.,away,3,2,1,16,TRUE,FALSE,0.9165449074554839,0.5230428067692577,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Fairleigh Dickinson,made,Heru Bligen,NA,FALSE,FALSE,Fairleigh Dickinson,Pittsburgh,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,9,1,18:07,2287,2287,John Hugley IV missed Three Point Jumper.,home,3,2,1,22,FALSE,FALSE,0.9161808013511761,0.5232889193593527,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,Pittsburgh,missed,John Hugley IV,NA,TRUE,FALSE,Pittsburgh,Fairleigh Dickinson,FALSE
401482969,2022-11-22,Pittsburgh,Fairleigh Dickinson,10,1,18:04,2284,2284,Ansley Almonor Defensive Rebound.,away,3,2,1,3,FALSE,FALSE,0.9161301862970851,0.523322669352421,6,6,14.5,153,Doug Sirmons/Ted Valentine/Kellen Miliner,"Pittsburgh, PA",Petersen Events Center,12508,5455,NA,NA,NA,NA,NA,NA,NA,NA,Pittsburgh,Fairleigh Dickinson,FALSE
