player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Glass,F,24,6,11,2,4,2,2,2,3,5,1,1,1,2,2,16,TRUE,2012-01-19,Albany,H
L. Apfeld,F,28,4,7,0,1,2,3,1,3,4,1,1,0,3,3,10,TRUE,2012-01-19,Albany,H
B. Voelkel,F,26,2,5,2,2,0,0,0,5,5,2,3,0,1,3,6,TRUE,2012-01-19,Albany,H
B. Bald,G,26,5,12,2,5,0,0,0,1,1,0,2,0,2,3,12,TRUE,2012-01-19,Albany,H
S. Carissimo,G,29,2,5,1,3,0,0,0,1,1,5,0,1,0,0,5,TRUE,2012-01-19,Albany,H
C. Rugg,F,16,4,4,0,0,3,4,0,1,1,1,0,0,1,1,11,FALSE,2012-01-19,Albany,H
P. Bergmann,F,4,1,2,0,0,0,0,2,1,3,0,0,1,1,0,2,FALSE,2012-01-19,Albany,H
B. CrencaB,C,7,1,2,0,0,0,0,1,1,2,1,0,0,1,1,2,FALSE,2012-01-19,Albany,H
J. Elbaum,G,12,0,2,0,0,0,0,2,1,3,2,0,0,2,2,0,FALSE,2012-01-19,Albany,H
F. McGlynn,G,28,2,6,2,3,3,4,0,2,2,1,0,0,2,0,9,FALSE,2012-01-19,Albany,H
TEAM,NA,NA,27,56,9,18,10,13,9,19,28,14,7,3,16,15,73,FALSE,2012-01-19,Albany,H
