player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108891,S. Payne III,27,3,8,0,0,0,1,4,5,9,1,0,2,2,3,6,Jacksonville,Eastern Kentucky,FALSE,TRUE,2025-01-11,A
4618121,Z. Nwokeji,28,3,6,2,5,5,5,2,4,6,2,1,5,2,3,13,Jacksonville,Eastern Kentucky,FALSE,TRUE,2025-01-11,A
5179285,Z. Bell,17,2,2,0,0,0,0,0,1,1,1,0,0,0,5,4,Jacksonville,Eastern Kentucky,FALSE,TRUE,2025-01-11,A
4703003,J. Spence,33,3,11,0,0,4,6,1,4,5,5,0,0,2,2,10,Jacksonville,Eastern Kentucky,FALSE,TRUE,2025-01-11,A
4685802,R. McCray V,19,8,13,1,3,2,2,1,1,2,2,3,0,8,4,19,Jacksonville,Eastern Kentucky,FALSE,TRUE,2025-01-11,A
5179287,D. Rivers,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jacksonville,Eastern Kentucky,FALSE,FALSE,2025-01-11,A
4433229,K. Munson,24,4,9,0,0,7,9,2,5,7,1,0,1,1,2,15,Jacksonville,Eastern Kentucky,FALSE,FALSE,2025-01-11,A
5243208,K. Jackson,17,1,4,1,4,0,1,0,2,2,1,1,0,0,2,3,Jacksonville,Eastern Kentucky,FALSE,FALSE,2025-01-11,A
5243204,C. Arias,33,4,6,4,5,0,0,0,2,2,1,0,0,0,1,12,Jacksonville,Eastern Kentucky,FALSE,FALSE,2025-01-11,A
NA,TEAM,NA,28,59,8,17,18,24,15,26,41,14,5,8,17,22,82,Jacksonville,Eastern Kentucky,FALSE,FALSE,2025-01-11,A
