player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Jackson-Davis,F,35,3,12,0,0,4,7,1,3,4,3,1,1,2,2,10,TRUE,2021-02-27,Michigan,H
J. Hunter,F,26,2,4,1,3,0,0,2,4,6,0,0,0,2,2,5,TRUE,2021-02-27,Michigan,H
R. Thompson,F,33,3,5,0,1,5,6,1,5,6,2,1,2,1,2,11,TRUE,2021-02-27,Michigan,H
R. Phinisee,G,32,3,9,1,3,0,0,0,2,2,0,0,0,1,1,7,TRUE,2021-02-27,Michigan,H
A. Durham,G,29,6,9,1,3,2,2,0,2,2,1,1,0,1,2,15,TRUE,2021-02-27,Michigan,H
N. Childress,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-27,Michigan,H
J. Geronimo,F,12,0,2,0,0,0,0,3,1,4,0,0,0,1,1,0,FALSE,2021-02-27,Michigan,H
K. Lander,G,16,3,8,1,3,0,0,0,1,1,2,1,0,1,3,7,FALSE,2021-02-27,Michigan,H
C. Bybee,G,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,2,FALSE,2021-02-27,Michigan,H
A. Leal,G,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-27,Michigan,H
T. Galloway,G,8,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,FALSE,2021-02-27,Michigan,H
TEAM,NA,NA,20,52,4,15,13,17,7,20,27,8,4,3,11,15,57,FALSE,2021-02-27,Michigan,H
