game_id,away,home,away_rank,home_rank,away_score,home_score,date
401170318,Davidson,Dayton,NA,4,67,82,2020-02-28
401172712,Kent State,Ohio,NA,NA,69,76,2020-02-28
401174864,Georgia Southern,Georgia State,NA,NA,79,70,2020-02-28
401175152,Wright State,Northern Kentucky,NA,NA,64,62,2020-02-28
401171974,Quinnipiac,Fairfield,NA,NA,60,58,2020-02-28
401172031,Siena,Marist,NA,NA,52,50,2020-02-28
401172274,Princeton,Brown,NA,NA,71,49,2020-02-28
401172291,Harvard,Columbia,NA,NA,77,69,2020-02-28
401172308,Dartmouth,Cornell,NA,NA,82,70,2020-02-28
401172338,Pennsylvania,Yale,NA,NA,73,76,2020-02-28
401172045,Monmouth,Rider,NA,NA,67,79,2020-02-28
401170737,Washington State,Washington,NA,NA,78,74,2020-02-28
401174867,Texas State,UT Arlington,NA,NA,87,85,2020-02-28
