date,game_id,home,away
2013-01-27,330270006,South Alabama,Florida International
2013-01-27,330270038,Colorado,California
2013-01-27,330270041,UConn,Rutgers
2013-01-27,330270111,Northeastern,George Mason
2013-01-27,330270113,UMass,Richmond
2013-01-27,330270163,Princeton,New Jersey
2013-01-27,330270228,Clemson,Virginia Tech
2013-01-27,330270254,Utah,Stanford
2013-01-27,330272099,Canisius,Niagara
2013-01-27,330272352,Loyola (MD),Iona
2013-01-27,330272368,Marist,Siena
2013-01-27,330272390,Miami,Florida State
2013-01-27,330272430,UNC Greensboro,Chattanooga
2013-01-27,330272509,Purdue,Iowa
2013-01-27,330272520,Rider,Manhattan
2013-01-27,330272599,St. John's,Seton Hall
2013-01-27,330272612,Saint Peter's,Fairfield
2013-01-27,330272623,Missouri State,Drake
