player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Poulina,F,14,1,9,1,3,0,0,1,1,2,0,0,0,0,1,3,TRUE,2021-11-20,Bryant,N
D. Robertson,C,35,10,14,0,0,1,2,0,4,4,0,1,1,2,3,21,TRUE,2021-11-20,Bryant,N
M. Garrett,G,17,5,6,1,1,0,0,3,0,3,1,3,0,2,2,11,TRUE,2021-11-20,Bryant,N
J. French,G,36,7,13,3,5,3,4,1,4,5,4,1,1,2,2,20,TRUE,2021-11-20,Bryant,N
D. McEntire,G,19,2,7,0,0,0,0,4,5,9,1,0,0,0,5,4,TRUE,2021-11-20,Bryant,N
J. Bolden,F,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-11-20,Bryant,N
J. Long,F,29,3,9,0,0,2,3,1,2,3,5,0,0,1,2,8,FALSE,2021-11-20,Bryant,N
M. West,G,17,1,5,0,1,2,2,1,5,6,2,1,0,1,1,4,FALSE,2021-11-20,Bryant,N
C. Joseph,G,28,2,9,1,3,5,6,1,6,7,2,3,0,0,0,10,FALSE,2021-11-20,Bryant,N
TEAM,NA,NA,31,74,6,13,13,17,14,30,44,15,9,2,9,16,81,FALSE,2021-11-20,Bryant,N
