player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Poulina,F,30,1,4,1,4,0,0,0,2,2,1,1,0,3,3,3,TRUE,2021-11-15,Utah,A
D. Robertson,C,30,3,9,0,0,2,4,4,2,6,0,0,0,0,4,8,TRUE,2021-11-15,Utah,A
M. Garrett,G,25,4,9,1,3,0,0,3,2,5,1,1,0,2,3,9,TRUE,2021-11-15,Utah,A
J. French,G,23,1,8,0,5,0,0,0,1,1,0,0,0,1,3,2,TRUE,2021-11-15,Utah,A
D. McEntire,G,27,6,8,2,2,6,6,3,2,5,4,7,0,3,2,20,TRUE,2021-11-15,Utah,A
J. Bolden,F,12,1,6,0,1,1,2,2,3,5,1,0,0,0,2,3,FALSE,2021-11-15,Utah,A
A. Jasper,G,8,0,1,0,0,1,2,0,0,0,2,0,0,0,0,1,FALSE,2021-11-15,Utah,A
S. Poteat,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-11-15,Utah,A
M. West,G,13,2,5,1,2,0,0,0,1,1,0,0,0,1,1,5,FALSE,2021-11-15,Utah,A
C. Joseph,G,26,2,12,0,2,0,0,0,1,1,1,1,0,0,1,4,FALSE,2021-11-15,Utah,A
M. Mondesir,G,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,FALSE,2021-11-15,Utah,A
TEAM,NA,NA,20,62,5,19,10,16,13,17,30,10,10,0,10,20,55,FALSE,2021-11-15,Utah,A
