game_id,away,home,away_rank,home_rank,away_score,home_score,date
401706968,Kansas,Missouri,1,NA,67,76,2024-12-08
401714644,Richmond,Auburn,NA,2,54,98,2024-12-08
401706958,Jackson State,Iowa State,NA,6,58,100,2024-12-08
401721316,Maryland,Purdue,NA,8,78,83,2024-12-08
401724775,Duke,Louisville,9,NA,76,65,2024-12-08
401721317,UCLA,Oregon,NA,12,73,71,2024-12-08
401715633,Howard,Cincinnati,NA,14,67,84,2024-12-08
401722270,Arkansas State,Memphis,NA,16,85,72,2024-12-08
401715360,Texas A&M,Texas Tech,22,NA,72,67,2024-12-08
401715350,UConn,Texas,25,NA,76,65,2024-12-08
401716873,Maine,Fordham,NA,NA,72,87,2024-12-08
401715567,Oklahoma State,Seton Hall,NA,NA,85,76,2024-12-08
401706987,Vanderbilt,TCU,NA,NA,83,74,2024-12-08
401727310,Saint Peter's,Iona,NA,NA,63,72,2024-12-08
401722026,Wagner,Maryland Eastern Shore,NA,NA,63,61,2024-12-08
401721707,Cornell,Army,NA,NA,103,84,2024-12-08
401721706,Harvard,New Hampshire,NA,NA,72,62,2024-12-08
401715649,Tarleton State,UCF,NA,NA,51,66,2024-12-08
401706181,Merrimack,Niagara,NA,NA,80,62,2024-12-08
401706180,Siena,Canisius,NA,NA,66,53,2024-12-08
401722004,Vermont State - Johnson,Bryant,NA,NA,63,122,2024-12-08
401721823,Colgate,Northeastern,NA,NA,75,78,2024-12-08
401721822,Bucknell,Radford,NA,NA,70,74,2024-12-08
401720995,Ball State,SIU Edwardsville,NA,NA,69,82,2024-12-08
401714405,Robert Morris,Purdue Fort Wayne,NA,NA,77,82,2024-12-08
401706183,Sacred Heart,Quinnipiac,NA,NA,73,83,2024-12-08
401706182,Marist,Manhattan,NA,NA,82,75,2024-12-08
401706179,Fairfield,Mount St. Mary's,NA,NA,94,101,2024-12-08
401721948,Austin Peay,Samford,NA,NA,47,72,2024-12-08
401719329,Chicago State,Saint Louis,NA,NA,62,85,2024-12-08
401714923,Florida Gulf Coast,LSU,NA,NA,71,80,2024-12-08
401711759,Mercer,Stetson,NA,NA,89,83,2024-12-08
401722274,Rice,Texas State,NA,NA,66,75,2024-12-08
401727146,Southeast Missouri State,Murray State,NA,NA,53,73,2024-12-08
401726397,Jacksonville State,South Alabama,NA,NA,74,76,2024-12-08
401714992,Prairie View A&M,Mississippi State,NA,NA,84,91,2024-12-08
401727061,Louisiana Tech,Louisiana,NA,NA,69,58,2024-12-08
401720949,Dartmouth,UIC,NA,NA,68,69,2024-12-08
401720472,Mary Baldwin,Longwood,NA,NA,40,97,2024-12-08
