player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4701206,A. Rand,F,12,0,3,0,1,3,4,0,1,1,0,1,1,1,4,3,Milwaukee,UC Davis,TRUE,TRUE,2022-11-26,H
4711442,K. Edwards,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Milwaukee,UC Davis,TRUE,TRUE,2022-11-26,H
5106773,J. Thomas,G,22,3,6,1,1,0,2,0,1,1,2,4,1,1,1,7,Milwaukee,UC Davis,TRUE,TRUE,2022-11-26,H
5106769,BJ Freeman,G,31,4,12,4,6,2,2,1,5,6,3,0,1,3,3,14,Milwaukee,UC Davis,TRUE,TRUE,2022-11-26,H
4702012,A. Stuart,G,8,1,1,1,1,1,2,0,1,1,0,1,0,1,0,4,Milwaukee,UC Davis,TRUE,TRUE,2022-11-26,H
4594013,J. Johnson,F,18,3,9,0,0,6,6,1,1,2,0,0,1,3,2,12,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
4593761,V. Miszkiewicz,F,7,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
4593840,M. Bol,C,4,1,1,0,0,0,0,0,1,1,0,0,0,3,3,2,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
5106770,K. Pullian,G,36,8,14,2,5,2,5,6,3,9,3,0,1,3,5,20,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
5106767,E. Jamison,G,23,5,6,0,0,3,4,1,2,3,3,1,0,3,1,13,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
4898074,M. Browning II,G,34,5,8,2,2,0,1,0,1,1,2,1,0,2,1,12,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
4277830,V. Baker Jr.,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
NA,TEAM,NA,NA,30,60,10,16,17,26,12,19,31,13,8,5,20,22,87,Milwaukee,UC Davis,TRUE,FALSE,2022-11-26,H
