player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Stephens,F,15,4,6,0,0,2,4,1,1,2,0,1,0,0,4,10,TRUE,2008-03-12,Rice,N
D. DotsonD,C,13,1,5,0,0,0,2,1,2,3,0,1,2,0,2,2,TRUE,2008-03-12,Rice,N
R.L. Horton,G,35,4,12,2,5,1,2,0,1,1,2,1,1,1,3,11,TRUE,2008-03-12,Rice,N
J. Wise,G,36,6,12,2,2,9,10,0,1,1,5,2,1,2,3,23,TRUE,2008-03-12,Rice,N
C. Beasley,G,32,0,6,0,1,2,2,2,3,5,1,1,0,1,0,2,TRUE,2008-03-12,Rice,N
B. Cooks,F,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,FALSE,2008-03-12,Rice,N
G. Bain,C,18,3,3,0,0,3,5,4,2,6,0,1,1,0,1,9,FALSE,2008-03-12,Rice,N
C. Craft,G,18,0,6,0,2,0,0,1,2,3,0,1,0,0,1,0,FALSE,2008-03-12,Rice,N
S. Stone,G,31,1,2,0,0,0,2,2,4,6,2,0,1,2,4,2,FALSE,2008-03-12,Rice,N
TEAM,NA,NA,19,53,4,10,17,27,13,21,34,10,8,6,6,20,59,FALSE,2008-03-12,Rice,N
