player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897210,J. Holt,F,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Sacramento State,UC Davis,FALSE,TRUE,2023-11-26,A
4565204,D. Powell,F,34,7,10,0,1,5,7,1,5,6,4,0,0,0,1,19,Sacramento State,UC Davis,FALSE,TRUE,2023-11-26,A
5175405,A. Kovatchev,G,23,1,2,1,2,0,0,1,6,7,0,1,1,2,1,3,Sacramento State,UC Davis,FALSE,TRUE,2023-11-26,A
4897548,Z. Hamoda,G,31,3,9,2,6,3,4,1,3,4,3,2,1,4,3,11,Sacramento State,UC Davis,FALSE,TRUE,2023-11-26,A
4896861,B. Betson,G,35,6,14,4,11,0,0,0,3,3,2,1,0,4,2,16,Sacramento State,UC Davis,FALSE,TRUE,2023-11-26,A
4897745,A. Mawein,F,25,5,8,1,2,1,2,2,4,6,1,0,1,1,2,12,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
5175408,B. Beatty,C,13,1,3,0,0,0,0,0,0,0,1,0,1,3,3,2,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
5175404,B. Nunn,G,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
5108046,E. Skytta,G,11,0,1,0,1,0,0,0,1,1,1,2,0,1,4,0,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
4710625,A. Patterson,G,21,2,4,2,4,0,0,0,2,2,0,1,0,1,1,6,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
NA,TEAM,NA,NA,25,51,10,27,9,13,7,28,35,12,7,4,22,19,69,Sacramento State,UC Davis,FALSE,FALSE,2023-11-26,A
