player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Rutty,F,19,4,6,0,0,2,2,2,2,4,0,0,0,0,3,10,TRUE,2020-12-27,Canisius,H
M. Martin,F,16,3,5,1,2,0,0,0,0,0,2,0,0,2,2,7,TRUE,2020-12-27,Canisius,H
S. Chaput,G,20,1,3,0,1,0,0,0,2,2,4,0,0,2,4,2,TRUE,2020-12-27,Canisius,H
G. Papas,G,24,3,8,1,6,0,0,0,4,4,0,1,0,0,1,7,TRUE,2020-12-27,Canisius,H
D. Hammond,G,25,8,12,1,3,4,6,1,4,5,2,0,1,4,0,21,TRUE,2020-12-27,Canisius,H
K. Vuga,F,9,1,3,1,2,2,2,0,1,1,0,0,1,0,2,5,FALSE,2020-12-27,Canisius,H
M. Foster,F,11,4,5,0,0,0,0,1,0,1,1,0,0,0,0,8,FALSE,2020-12-27,Canisius,H
J. Vaughan,F,3,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,FALSE,2020-12-27,Canisius,H
M. Delmoral,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2020-12-27,Canisius,H
M. Ruth,G,13,1,2,0,0,0,0,0,2,2,3,0,0,4,2,2,FALSE,2020-12-27,Canisius,H
J. Holmstrom,G,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,FALSE,2020-12-27,Canisius,H
G. Gabriel,G,13,2,3,0,1,3,4,1,0,1,1,1,0,1,2,7,FALSE,2020-12-27,Canisius,H
D. Toatley,G,16,3,9,1,4,0,0,0,3,3,2,0,0,0,2,7,FALSE,2020-12-27,Canisius,H
M. McClary,G,22,3,4,0,0,2,2,0,7,7,0,1,1,1,1,8,FALSE,2020-12-27,Canisius,H
TEAM,NA,NA,33,61,5,19,13,16,7,33,40,15,3,3,15,20,84,FALSE,2020-12-27,Canisius,H
