player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
V. Vukusic,F,23,6,9,1,2,9,11,1,0,1,4,1,2,0,2,22,TRUE,2006-01-01,Northern Colorado,H
B. Cote,F,27,5,7,2,2,2,2,1,3,4,1,2,1,0,2,14,TRUE,2006-01-01,Northern Colorado,H
P. Houlihan,F,6,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,TRUE,2006-01-01,Northern Colorado,H
J. Melchior,F,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2006-01-01,Northern Colorado,H
S. WilliamsS,F,25,5,6,0,1,1,2,0,2,2,2,3,0,0,1,11,TRUE,2006-01-01,Northern Colorado,H
V. Scott,C,28,5,8,1,2,1,1,2,1,3,4,2,1,3,4,12,FALSE,2006-01-01,Northern Colorado,H
M. Jenkins,G,12,1,2,1,2,0,2,1,1,2,4,0,0,0,2,3,FALSE,2006-01-01,Northern Colorado,H
T. Doyle,G,25,4,7,0,2,0,0,0,3,3,5,1,0,1,1,8,FALSE,2006-01-01,Northern Colorado,H
E. Seacat,G,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-01-01,Northern Colorado,H
J. Kennedy,G,14,1,3,1,3,0,0,0,0,0,1,3,0,0,1,3,FALSE,2006-01-01,Northern Colorado,H
C. Moore,G,31,3,7,3,6,0,0,1,2,3,2,1,0,2,1,9,FALSE,2006-01-01,Northern Colorado,H
TEAM,NA,NA,30,53,9,22,13,18,7,13,20,23,14,4,7,15,82,FALSE,2006-01-01,Northern Colorado,H
