game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
400986188,2018-01-06,Boston College,Wake Forest,1,1,20:00:00,2400,2400,PLAY,0,0,0,0,0.6869958955596293,0.5,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston College
400986188,2018-01-06,Boston College,Wake Forest,2,1,20:00:00,2400,2400,Jump Ball won by Boston College,0,0,0,0,0.6869958955596293,0.5,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Boston College
400986188,2018-01-06,Boston College,Wake Forest,3,1,19:50:00,2390,2390,Jordan Chatman Turnover.,0,0,0,10,0.6868271862921563,0.5,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,4,1,19:37:00,2377,2377,Bryant Crawford missed Three Point Jumper.,0,0,0,13,0.6866047616895113,0.5,4,4,4.9,42,18.799999999999997,Wake Forest,missed,Bryant Crawford,NA,TRUE,FALSE,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,5,1,19:37:00,2377,2377,Steffon Mitchell Defensive Rebound.,0,0,0,0,0.6866047616895113,0.5,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,6,1,19:22:00,2362,2362,Steffon Mitchell made Jumper. Assisted by Ky Bowman.,2,0,2,15,0.7237004471245643,0.5448321023078697,4,4,4.9,38,85.85333333333332,Boston College,made,Steffon Mitchell,Ky Bowman,FALSE,FALSE,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,7,1,19:09:00,2349,2349,Chaundee Brown Turnover.,2,0,2,13,0.7237126948958802,0.5451124007901187,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,8,1,18:59:00,2339,2339,Jerome Robinson Turnover.,2,0,2,10,0.7237210412133939,0.5453294949396444,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,9,1,18:49:00,2329,2329,Doral Moore missed Jumper.,2,0,2,10,0.7237283771688889,0.5455478180458078,4,4,4.9,29,7.311111111111111,Wake Forest,missed,Doral Moore,NA,FALSE,FALSE,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,10,1,18:49:00,2329,2329,Steffon Mitchell Defensive Rebound.,2,0,2,0,0.7237283771688889,0.5455478180458078,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,11,1,18:44:00,2324,2324,Foul on Terrence Thompson.,2,0,2,5,0.7237316448000513,0.5456574240006768,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Boston College
400986188,2018-01-06,Boston College,Wake Forest,12,1,18:30:00,2310,2310,Nik Popovic made Jumper. Assisted by Jerome Robinson.,4,0,4,14,0.7590485202895373,0.5911612156442078,4,4,4.9,42,82.72,Boston College,made,Nik Popovic,Jerome Robinson,FALSE,FALSE,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,13,1,18:01:00,2281,2281,Mitchell Wilbekin made Layup.,4,2,2,29,0.7237473585425148,0.5466112148644995,4,4,4.9,21.999999999999996,5.222222222222221,Wake Forest,made,Mitchell Wilbekin,NA,FALSE,FALSE,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,14,1,17:44:00,2264,2264,Steffon Mitchell missed Jumper.,4,2,2,17,0.7237466899376122,0.5469932384002621,4,4,4.9,43,87.94222222222221,Boston College,missed,Steffon Mitchell,NA,FALSE,FALSE,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,15,1,17:44:00,2264,2264,Doral Moore Defensive Rebound.,4,2,2,0,0.7237466899376122,0.5469932384002621,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,16,1,17:32:00,2252,2252,Bryant Crawford missed Layup.,4,2,2,12,0.7237435833766509,0.5472643690441272,4,4,4.9,28,5.222222222222221,Wake Forest,missed,Bryant Crawford,NA,FALSE,FALSE,Wake Forest,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,17,1,17:32:00,2252,2252,Steffon Mitchell Block.,4,2,2,0,0.7237435833766509,0.5472643690441272,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,18,1,17:32:00,2252,2252,Wake Forest Offensive Rebound.,4,2,2,0,0.7237435833766509,0.5472643690441272,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,19,1,17:30:00,2250,2250,Mitchell Wilbekin missed Three Point Jumper.,4,2,2,2,0.7237428436918362,0.5473096679130885,4,4,4.9,1.25,4.177777777777778,Wake Forest,missed,Mitchell Wilbekin,NA,TRUE,FALSE,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,20,1,17:30:00,2250,2250,Steffon Mitchell Defensive Rebound.,4,2,2,0,0.7237428436918362,0.5473096679130885,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,Boston College
400986188,2018-01-06,Boston College,Wake Forest,21,1,17:22:00,2242,2242,Nik Popovic missed Layup.,4,2,2,8,0.7237392307120175,0.5474911634847673,4,4,4.9,28.000000000000004,86.89777777777778,Boston College,missed,Nik Popovic,NA,FALSE,FALSE,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,22,1,17:22:00,2242,2242,Doral Moore Defensive Rebound.,4,2,2,0,0.7237392307120175,0.5474911634847673,4,4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,Boston College,Wake Forest
400986188,2018-01-06,Boston College,Wake Forest,23,1,17:08:00,2228,2228,Chaundee Brown missed Jumper.,4,2,2,14,0.7237303044336749,0.5478098713841724,4,4,4.9,17,11.488888888888887,Wake Forest,missed,Chaundee Brown,NA,FALSE,FALSE,Wake Forest,Boston College
