number,name,position,height,weight,class,hometown
2,Derrell Taylor,G,"6' 5""",NA,JR,NA
3,Chester Victor,,NA,NA,N/A,NA
4,Jeff Stubbs,G,"6' 1""",NA,SR,NA
5,Rasheed James,,NA,NA,N/A,NA
10,Obarcus Taylor,,NA,NA,N/A,NA
11,Marcus Love,G,"6' 2""",NA,FR,NA
13,Javares Brent,G,"6' 3""",NA,FR,NA
21,Kenneth Wachira,F,"6' 7""",NA,FR,NA
22,Treshawn Bolden,F,"6' 8""",NA,FR,NA
23,Julysses Nobles,G,"6' 1""",NA,SR,NA
24,Marquis Todd,F,"6' 9""",NA,FR,NA
31,Dontaveon Robinson,G,"6' 4""",NA,FR,NA
33,Kenneth Taylor,G,"6' 3""",NA,FR,NA
34,Brandon West,C,"6' 10""",NA,SR,NA
35,Janarius Middleton,F,"6' 8""",NA,FR,NA
