number,name,position,height,weight,class,hometown
1,Demetrius Walker,G,"6' 2""",NA,SR,NA
2,Jeff Lowery,G,"6' 1""",NA,SO,NA
3,Sam Daly,G,"6' 3""",NA,FR,NA
5,Justin Foreman,G,"6' 6""",NA,JR,NA
10,Jevon Estelle,F,"6' 3""",NA,JR,NA
12,Daniel Alexander,F,"6' 9""",NA,JR,NA
14,Akachi Okugo,G,"6' 1""",NA,SO,NA
21,Jerome Garrison,G,"6' 3""",NA,JR,NA
31,Jeremy Adams,G,"6' 5""",NA,SR,NA
32,Killian Larson,C,"6' 9""",NA,SR,NA
35,Ben Sanders,G,"6' 0""",NA,SO,NA
40,Blake Davis,F,"6' 6""",NA,SR,NA
52,Jake Zuilof,C,"6' 9""",NA,JR,NA
