number,name,position,height,weight,class,hometown
1,Austin Chatman,G,"6' 0""",NA,JR,NA
2,Steven Ferrarini,G,"6' 1""",NA,SO,NA
3,Doug McDermott,F,"6' 8""",NA,SR,NA
4,Alex Olsen,F,"6' 6""",NA,SO,NA
5,Devin Brooks,G,"6' 2""",NA,JR,NA
10,Grant Gibbs,G,"6' 5""",NA,SR,NA
12,Jahenns Manigat,G,"6' 1""",NA,SR,NA
21,Isaiah Zierden,G,"6' 2""",NA,FR,NA
22,Avery Dingman,G,"6' 6""",NA,JR,NA
31,Will Artino,C,"6' 11""",NA,JR,NA
34,Ethan Wragge,F,"6' 7""",NA,SR,NA
40,Zach Hanson,F,"6' 9""",NA,FR,NA
41,Geoffrey Groselle,C,"7' 0""",NA,SO,NA
50,Mogboluwaga Oginni,F,"6' 8""",NA,SO,NA
