number,name,position,height,weight,class,hometown
1,Mohamed Farih,F,"6' 4""",NA,JR,NA
2,Howard Sellars,G,"6' 1""",NA,FR,NA
3,Trevis Wyche,G,"6' 0""",NA,FR,NA
4,Jamel Fields,G,"6' 2""",NA,JR,NA
5,Vic Adams,G,"6' 3""",NA,JR,NA
10,Elias Desport,F,"6' 7""",NA,SO,NA
11,Desi Washington,G,"6' 2""",NA,JR,NA
13,Tyler Gaskins,F,"6' 5""",NA,JR,NA
21,Marvin Dominique,F,"6' 7""",NA,JR,NA
22,Chris Burke,G,"6' 4""",NA,SR,NA
24,Markese Tucker,C,"6' 5""",NA,JR,NA
25,Kris Rolle,F,"6' 5""",NA,JR,NA
35,Quadir Welton,F,"6' 7""",NA,FR,NA
