number,name,position,height,weight,class,hometown
0,Daniel Dixon,G,"6' 5""",NA,FR,NA
2,Julian Boatner,G,"6' 2""",NA,SR,NA
3,Marcus Thornton,G,"6' 4""",NA,JR,NA
4,Omar Prewitt,G,"6' 6""",NA,FR,NA
5,Ben Whitlatch,G,"6' 1""",NA,SR,NA
11,Michael Schlotman,G,"6' 4""",NA,FR,NA
12,Brandon Britt,G,"6' 2""",NA,SR,NA
22,Tim Rusthoven,F,"6' 9""",NA,SR,NA
23,Kyle Gaillard,F,"6' 8""",NA,SR,NA
24,Fred Heldring,F,"6' 9""",NA,SR,NA
25,Terry Tarpey,G,"6' 5""",NA,SO,NA
31,Sean Sheldon,F,"6' 9""",NA,SO,NA
43,Tom Schalk,F,"6' 8""",NA,JR,NA
