number,name,position,height,weight,class,hometown
0,Kion Brown,F,"6' 7""",NA,SO,NA
1,Taj Owens,G,"5' 9""",NA,SO,NA
2,Javonte Green,G,"6' 4""",NA,JR,NA
5,Rashun Davis,G,"5' 11""",NA,SO,NA
10,R.J. Price,G,"5' 11""",NA,JR,NA
11,Ya Ya Anderson,G,"6' 2""",NA,SO,NA
12,Allen Dickerson,G,"6' 2""",NA,SR,NA
14,Justin Cousin,G,"6' 0""",NA,FR,NA
15,Lucas Dyer,F,"6' 8""",NA,SO,NA
22,Kyle Gonzalez,G,"6' 4""",NA,SO,NA
30,Jalen Carethers,F,"6' 8""",NA,JR,NA
32,Juwan Wells,F,"6' 6""",NA,SO,NA
33,Kyle Noreen,G,"6' 4""",NA,JR,NA
55,Brandon Holcomb,C,"6' 7""",NA,SO,NA
