number,name,position,height,weight,class,hometown
0,Kameran Madison,G,"5' 9""",NA,JR,NA
1,Zavier Turner,G,"5' 9""",NA,FR,NA
3,Quinten Payne,G,"6' 5""",NA,FR,NA
4,Kindon Crowder,G,"6' 2""",NA,SR,NA
11,Kaleb Mallory,G,"5' 8""",NA,FR,NA
12,Bo Calhoun,F,"6' 5""",NA,SO,NA
13,Mark Alstork,G,"6' 4""",NA,FR,NA
14,Chase Brogna,G,"5' 11""",NA,SO,NA
15,Franko House,F,"6' 6""",NA,FR,NA
20,Chris Bond,F,"6' 4""",NA,SR,NA
32,Jesse Berry,G,"6' 2""",NA,SR,NA
34,Tyler Koch,F,"6' 6""",NA,SR,NA
44,Mading Thok,C,"6' 11""",NA,FR,NA
55,Majok Majok,F,"6' 9""",NA,SR,NA
