number,name,position,height,weight,class,hometown
0,Ryan Sawvell,F,"6' 8""",NA,JR,NA
2,Christian Benzon,F,"6' 8""",NA,FR,NA
3,Jaylon Brown,G,"6' 0""",NA,FR,NA
4,Duane Gibson,G,"6' 3""",NA,FR,NA
10,Jaylon Moore,F,"6' 7""",NA,JR,NA
12,Adam Wing,G,"6' 4""",NA,SO,NA
22,Tyler Ptacek,G,"6' 3""",NA,FR,NA
23,Mike Leazer,G,"6' 3""",NA,SO,NA
25,Rokas Cesnulevicius,F,"6' 8""",NA,JR,NA
31,D.J. Balentine,G,"6' 2""",NA,SO,NA
44,David Howard,F,"6' 8""",NA,FR,NA
50,Blake Simmons,G,"6' 5""",NA,FR,NA
55,Egidijus Mockevicius,C,"6' 10""",NA,SO,NA
