number,name,position,height,weight,class,hometown
0,Henry Lowe,G,"5' 11""",NA,SO,NA
2,Kris Jenkins,F,"6' 6""",NA,FR,NA
3,Josh Hart,G,"6' 5""",NA,FR,NA
4,Darrun Hilliard,G,"6' 6""",NA,JR,NA
5,Tony Chennault,G,"6' 2""",NA,SR,NA
12,Nick McMahon,G,"6' 0""",NA,SR,NA
14,Darryl Reynolds,F,"6' 8""",NA,FR,NA
15,Ryan Arcidiacono,G,"6' 3""",NA,SO,NA
20,Patrick Farrell,F,"6' 5""",NA,SO,NA
22,Jayvaughn Pinkston,F,"6' 7""",NA,JR,NA
23,Daniel Ochefu,F,"6' 11""",NA,SO,NA
31,Dylan Ennis,G,"6' 2""",NA,SO,NA
32,James Bell,G,"6' 6""",NA,SR,NA
