number,name,position,height,weight,class,hometown
0,Corey Spence,G,"5' 9""",NA,JR,NA
1,Derrick Barden,F,"6' 5""",NA,SR,NA
2,Xzaivier James,G,"5' 9""",NA,SR,NA
3,Jordan Wilson,G,"5' 7""",NA,FR,NA
5,Tevin Svihovec,G,"6' 2""",NA,JR,NA
10,Cody McDavis,F,"6' 8""",NA,SO,NA
13,Dominique Lee,F,"6' 5""",NA,JR,NA
15,Tate Unruh,G,"6' 2""",NA,SR,NA
21,Brendan Keane,C,"6' 9""",NA,JR,NA
22,Tim Huskisson,F,"6' 5""",NA,JR,NA
24,Anthony Johnson,G,"6' 2""",NA,FR,NA
30,Jon'Te Dotson,G,"6' 3""",NA,FR,NA
34,Connor Osborne,C,"6' 9""",NA,SR,NA
