number,name,position,height,weight,class,hometown
0,Phillip Nolan,F,"6' 10""",NA,SO,NA
2,Deandre Daniels,F,"6' 9""",NA,JR,NA
3,Terrence Samuel,G,"6' 4""",NA,FR,NA
5,Niels Giffey,F,"6' 7""",NA,SR,NA
10,Tyler Olander,F,"6' 10""",NA,SR,NA
11,Ryan Boatright,G,"6' 0""",NA,JR,NA
12,Kentan Facey,F,"6' 9""",NA,FR,NA
13,Shabazz Napier,G,"6' 1""",NA,SR,NA
14,Pat Lenehan,G,"6' 4""",NA,JR,NA
20,Lasan Kromah,G,"6' 6""",NA,SR,NA
21,Omar Calhoun,G,"6' 6""",NA,SO,NA
22,Leon Tolksdorf,F,"6' 8""",NA,SO,NA
23,Nnamdi Amilo,,NA,NA,SO,NA
25,Tor Watts,G,"6' 1""",NA,SR,NA
35,Amida Brimah,C,"7' 0""",NA,FR,NA
