number,name,position,height,weight,class,hometown
2,Karl Cochran,G,"6' 1""",NA,JR,NA
3,John Swinton,G,"6' 1""",NA,JR,NA
4,Zach Korkowski,F,"6' 6""",NA,SO,NA
5,Eric Garcia,G,"5' 11""",NA,FR,NA
11,Indiana Faithful,G,"6' 4""",NA,JR,NA
12,Jeremiah Tate,G,"6' 1""",NA,FR,NA
14,Aerris Smith,F,"6' 7""",NA,SR,NA
20,Jaylen Allen,G,"6' 3""",NA,FR,NA
22,Zac Grossenbacher,F,"6' 8""",NA,SO,NA
24,Justin Gordon,F,"6' 7""",NA,SO,NA
31,CJ Neumann,F,"6' 7""",NA,SO,NA
32,Spencer Collins,G,"6' 4""",NA,SO,NA
34,Lee Skinner,F,"6' 6""",NA,JR,NA
40,Eric Wagenlander,G,"6' 2""",NA,FR,NA
