number,name,position,height,weight,class,hometown
0,Wes Cole,G,"6' 0""",NA,JR,NA
1,Mark Nwakamma,F,"6' 6""",NA,JR,NA
2,Justin Graham,G,"6' 1""",NA,FR,NA
3,Jeremiah Aska,G,"5' 8""",NA,SR,NA
4,Corban Wroe,G,"6' 2""",NA,JR,NA
11,Taylor Dyson,G,"6' 4""",NA,SO,NA
12,Yasin Kolo,C,"6' 10""",NA,SO,NA
14,Dougal Weir,C,"6' 9""",NA,FR,NA
15,Yolonzo Moore II,G,"6' 2""",NA,JR,NA
22,Evan Cooper,G,"6' 0""",NA,SO,NA
33,Adam Oresky,F,"6' 8""",NA,SR,NA
43,Nate Sikma,F,"6' 7""",NA,JR,NA
44,Oren Faulk,F,"6' 7""",NA,SR,NA
50,Jamie Schneck,C,"6' 8""",NA,JR,NA
