number,name,position,height,weight,class,hometown
0,Steven Davis,F,"6' 7""",NA,FR,NA
2,Daniel Collie,G,"5' 11""",NA,SO,NA
3,Reggie Arceneaux,G,"5' 9""",NA,JR,NA
4,Jerran Young,F,"6' 6""",NA,SR,NA
5,Miles Dixon,G,"6' 1""",NA,SR,NA
10,Mark Howell,G,"5' 10""",NA,FR,NA
11,JT Yoho,F,"6' 6""",NA,SO,NA
15,Kendall Griffin,G,"6' 4""",NA,JR,NA
20,Chrishawn Hopkins,G,"6' 1""",NA,JR,NA
22,Cole Darling,F,"6' 8""",NA,SR,NA
23,AJ Pacher,F,"6' 10""",NA,SR,NA
24,Matt Vest,G,"6' 5""",NA,SR,NA
34,Stephen Gossard,F,"6' 6""",NA,JR,NA
44,Tavares Sledge,F,"6' 9""",NA,JR,NA
