number,name,position,height,weight,class,hometown
0,Ryan Spangler,F,"6' 8""",NA,SO,NA
1,Frank Booker,G,"6' 4""",NA,FR,NA
5,Je'Lon Hornbeak,G,"6' 4""",NA,SO,NA
10,Jordan Woodard,G,"6' 0""",NA,FR,NA
11,Isaiah Cousins,G,"6' 4""",NA,SO,NA
13,James Fraschilla,G,"5' 10""",NA,JR,NA
15,Tyler Neal,F,"6' 7""",NA,SR,NA
21,Cameron Clark,F,"6' 7""",NA,SR,NA
22,Daniel Harper,G,"6' 1""",NA,FR,NA
24,Buddy Hield,G,"6' 4""",NA,SO,NA
25,C.J. Cole,F,"6' 7""",NA,FR,NA
31,D.J. Bennett,F,"6' 8""",NA,JR,NA
41,Austin Mankin,F,"6' 7""",NA,FR,NA
45,Trey Slate,G,"6' 1""",NA,FR,NA
