number,name,position,height,weight,class,hometown
1,Willie Conner,G,"6' 4""",NA,FR,NA
2,Christopher Rozier,F,"6' 7""",NA,SR,NA
3,Jamie Adams,G,"5' 10""",NA,SR,NA
4,Richie Spillier,G,"6' 0""",NA,FR,NA
12,Reggie Lewis,G,"6' 2""",NA,SR,NA
13,Muhammad Abdul-Aleem,G,"6' 4""",NA,SR,NA
15,D'Andre Bullard,G,"6' 3""",NA,JR,NA
20,Greg Nelson,G,"6' 4""",NA,JR,NA
21,Pierre Crawford,C,"6' 7""",NA,JR,NA
23,Jomari Bradshaw,F,"6' 6""",NA,SR,NA
24,Bobby King,F,"6' 7""",NA,JR,NA
25,Trey Kellum,F,"6' 6""",NA,SO,NA
33,Walter Davis,G,"6' 5""",NA,SR,NA
42,Onyekachukwu Odi,F,"6' 8""",NA,SR,NA
