number,name,position,height,weight,class,hometown
2,Shawn Smith,G,"6' 4""",NA,FR,NA
4,Tavario Miller,F,"6' 7""",NA,FR,NA
5,Jordan Green,G,"6' 5""",NA,JR,NA
10,Blake McDonald,G,"5' 11""",NA,SR,NA
11,J-Mychal Reese,G,"6' 1""",NA,SO,NA
12,Fabyon Harris,G,"5' 11""",NA,SR,NA
14,Kourtney Roberson,F,"6' 9""",NA,JR,NA
15,Davonte Fitzgerald,F,"6' 7""",NA,FR,NA
20,Don Thomas,G,"6' 0""",NA,JR,NA
21,Alex Caruso,G,"6' 5""",NA,SO,NA
23,Jamal Jones,G,"6' 8""",NA,JR,NA
24,Antwan Space,F,"6' 8""",NA,SO,NA
25,Kyle Dobbins,G,"6' 0""",NA,FR,NA
34,Payton Carrell,,NA,NA,N/A,NA
45,Dylan Johns,G,"6' 11""",NA,FR,NA
NA,Blake McDonald,,NA,NA,,NA
NA,Blake McDonald,,NA,NA,,NA
