number,name,position,height,weight,class,hometown
0,Marvin Williams,C,"6' 8""",NA,JR,NA
1,Jayon James,F,"6' 6""",NA,SR,NA
2,Demondre Harvey,F,"6' 7""",NA,SO,NA
4,R.J. McCray,G,"6' 2""",NA,SR,NA
10,Amos Olatayo,G,"6' 4""",NA,SR,NA
11,Nick Coppola,G,"5' 11""",NA,FR,NA
12,Tylor Ongwae,F,"6' 7""",NA,JR,NA
13,Chinedu Amajoyi,G,"6' 3""",NA,JR,NA
15,Kyle Koszuta,G,"6' 2""",NA,SO,NA
20,Evan Sims,C,"6' 8""",NA,JR,NA
23,Millaun Brown,F,"6' 7""",NA,SR,NA
33,Daniel Grieves,G,"6' 6""",NA,SO,NA
34,Leon Carswell II,F,"6' 3""",NA,JR,NA
35,Colton Ponder,F,"6' 5""",NA,SO,NA
