number,name,position,height,weight,class,hometown
0,Maxwell Lenox,G,"6' 0""",NA,JR,NA
2,Mo Williams,G,"6' 1""",NA,JR,NA
3,Scott Mammel,G,"5' 10""",NA,FR,NA
11,Dylan Cox,G,"6' 4""",NA,SO,NA
14,Matt Gramling,G,"6' 3""",NA,SO,NA
20,Mac Hoffman,F,"6' 8""",NA,FR,NA
21,Kyle Wilson,G,"6' 4""",NA,SO,NA
23,Josh Herbeck,G,"6' 2""",NA,SR,NA
25,Richard Brown,G,"6' 6""",NA,FR,NA
31,Kevin Ferguson,C,"6' 10""",NA,SO,NA
32,Tanner Plomb,F,"6' 7""",NA,SO,NA
33,Larry Toomey,F,"6' 6""",NA,SO,NA
34,Kyle Weldon,C,"6' 9""",NA,SO,NA
40,Austin Williamson,F,"6' 8""",NA,FR,NA
41,Kieffer Jordan,C,"6' 10""",NA,FR,NA
43,Travis Rollo,F,"6' 7""",NA,SO,NA
55,Tanner Omlid,F,"6' 3""",NA,FR,NA
NA,Milton Washington,,NA,NA,JR,NA
NA,Milton Washington,,NA,NA,JR,NA
