number,name,position,height,weight,class,hometown
0,Sean Tingle,F,"6' 8""",NA,JR,NA
1,Marcel Mosley,G,"6' 0""",NA,SO,NA
3,Davon Haynes,F,"6' 8""",NA,JR,NA
10,Trent Jeffries,,NA,NA,N/A,NA
12,Jaylon Floyd,F,"6' 6""",NA,SO,NA
14,Tevin Hammond,G,"6' 0""",NA,SO,NA
15,Trent Whiting,F,"6' 6""",NA,FR,NA
21,Chandler Savage,G,"6' 3""",NA,SO,NA
22,Deandre McIntrye,G,"6' 3""",NA,JR,NA
23,Ghiavonni Robinson,G,"6' 3""",NA,FR,NA
25,Roy Jackson,G,"6' 0""",NA,JR,NA
30,Jordan Brown,F,"6' 4""",NA,FR,NA
40,Jared Young,G,"5' 10""",NA,JR,NA
44,Daniel Broughton,F,"6' 8""",NA,JR,NA
52,David Tillman,F,"6' 10""",NA,JR,NA
