number,name,position,height,weight,class,hometown
0,Jamal Branch,G,"6' 3""",NA,JR,NA
1,Phil Greene,G,"6' 2""",NA,JR,NA
2,Marc-Antoine Bourgault,G,"6' 7""",NA,SR,NA
3,God'Sgift Achiuwa,F,"6' 8""",NA,SR,NA
10,Max Hooper,G,"6' 6""",NA,SO,NA
11,D'Angelo Harrison,G,"6' 4""",NA,JR,NA
12,Chris Obekpa,C,"6' 9""",NA,SO,NA
14,Jakarr Sampson,F,"6' 9""",NA,SO,NA
15,Sir'Dominic Pointer,F,"6' 5""",NA,JR,NA
23,Rysheed Jordan,G,"6' 4""",NA,FR,NA
24,Felix Balamou,G,"6' 4""",NA,SO,NA
33,Orlando Sanchez,F,"6' 9""",NA,SR,NA
35,Khadim Ndiaye,F,"6' 6""",NA,JR,NA
40,Tyler Walston,,NA,NA,N/A,NA
NA,Christian Jones,,NA,NA,SO,NA
NA,Christian Jones,,NA,NA,SO,NA
