number,name,position,height,weight,class,hometown
0,Alozie Erondu,G,"6' 3""",NA,JR,NA
1,Evan Payne,G,"6' 2""",NA,FR,NA
2,C.J. Blackwell,F,"6' 5""",NA,SO,NA
3,Anthony Ireland,G,"5' 10""",NA,SR,NA
4,Nino Jackson,G,"6' 2""",NA,FR,NA
11,Nick Stover,F,"6' 6""",NA,SO,NA
12,Blair Mendy,G,"6' 3""",NA,FR,NA
13,Ben Dickinson,F,"6' 9""",NA,SO,NA
15,Alex Osborne,F,"6' 6""",NA,SR,NA
21,Max Heller,G,"5' 10""",NA,SO,NA
23,Chase Flint,G,"6' 1""",NA,JR,NA
24,Ayodeji Egbeyemi,G,"6' 4""",NA,SR,NA
32,Gabe Levin,F,"6' 7""",NA,FR,NA
42,Marin Mornar,F,"6' 9""",NA,SO,NA
