number,name,position,height,weight,class,hometown
1,Ford Stuen,G,"6' 2""",NA,SO,NA
2,Le'Bryan Nash,G,"6' 7""",NA,JR,NA
4,Brian Williams,G,"6' 5""",NA,JR,NA
5,Stevie Clark,G,"5' 11""",NA,FR,NA
12,Jackson Perez,G,"6' 1""",NA,FR,NA
13,Phil Forte,G,"5' 11""",NA,SO,NA
14,Marek Soucek,C,"7' 0""",NA,JR,NA
15,Christien Sager,G,"6' 3""",NA,JR,NA
20,Michael Cobbins,F,"6' 8""",NA,JR,NA
21,Kamari Murphy,F,"6' 8""",NA,SO,NA
22,Markel Brown,G,"6' 3""",NA,SR,NA
23,Leyton Hammonds,F,"6' 7""",NA,FR,NA
24,Alex Budke,G,"6' 3""",NA,JR,NA
33,Marcus Smart,G,"6' 4""",NA,SO,NA
34,Gary Gaskins,F,"6' 10""",NA,JR,NA
53,Mason Cox,C,"6' 10""",NA,SR,NA
