number,name,position,height,weight,class,hometown
0,Charles Mitchell,F,"6' 8""",NA,SO,NA
1,Evan Smotrycz,F,"6' 9""",NA,SR,NA
2,Roddy Peters,G,"6' 3""",NA,FR,NA
4,Seth Allen,G,"6' 1""",NA,SO,NA
5,Nick Faust,G,"6' 6""",NA,JR,NA
10,Jake Layman,F,"6' 8""",NA,SO,NA
11,Varun Ram,G,"5' 9""",NA,JR,NA
12,Conner Lipinski,G,"5' 10""",NA,SO,NA
15,Spencer Barks,F,"6' 9""",NA,JR,NA
23,John Auslander,F,"6' 7""",NA,SR,NA
24,Jacob Susskind,G,"6' 5""",NA,JR,NA
25,Jonathan Graham,F,"6' 8""",NA,JR,NA
32,Dez Wells,G,"6' 5""",NA,JR,NA
33,A.J. Metz,F,"6' 5""",NA,FR,NA
35,Damonte Dodd,F,"6' 9""",NA,FR,NA
44,Shaquille Cleare,C,"6' 9""",NA,SO,NA
