number,name,position,height,weight,class,hometown
0,R.J. Curington,G,"6' 4""",NA,FR,NA
1,Dejuan Marrero,F,"6' 5""",NA,FR,NA
2,Tommy Hamilton IV,C,"6' 10""",NA,FR,NA
4,Edwind McGhee,G,"6' 3""",NA,SR,NA
5,Billy Garrett Jr.,G,"6' 5""",NA,FR,NA
11,Forrest Robinson,F,"6' 10""",NA,JR,NA
12,Cleveland Melvin,F,"6' 8""",NA,SR,NA
13,Cory Dolins,G,"6' 0""",NA,SO,NA
20,Brandon Young,G,"6' 4""",NA,SR,NA
21,Jamee Crockett,F,"6' 4""",NA,JR,NA
25,Durrell McDonald,G,"6' 1""",NA,SO,NA
30,Peter Ryckbosch,F,"6' 9""",NA,SO,NA
32,Charles McKinney,G,"6' 3""",NA,JR,NA
42,Greg Sequele,F,"6' 9""",NA,JR,NA
55,Sandi Marcius,F,"6' 10""",NA,SR,NA
NA,Myke Henry,,NA,NA,JR,NA
NA,Myke Henry,,NA,NA,JR,NA
