number,name,position,height,weight,class,hometown
1,Marcus White,G,"5' 11""",NA,FR,NA
2,Gabe Snider,G,"6' 4""",NA,SO,NA
3,Joey Miller,G,"6' 3""",NA,JR,NA
4,Lance Whitaker,G,"6' 4""",NA,FR,NA
10,Marc Brown,G,"6' 4""",NA,JR,NA
11,Pat Birt,F,"6' 5""",NA,FR,NA
13,Hayden Humes,F,"6' 8""",NA,SR,NA
15,Jordan Harks,F,"6' 8""",NA,SR,NA
23,Jay Parker,G,"5' 10""",NA,JR,NA
25,Frank Dounis,G,"6' 2""",NA,FR,NA
32,Hans Christian Lauer,F,"6' 7""",NA,FR,NA
33,Ahman Fells,F,"6' 5""",NA,JR,NA
34,Markese McGuire,G,"6' 3""",NA,FR,NA
40,Jake Wiegand,F,"6' 8""",NA,SO,NA
44,Will Simonton,C,"6' 10""",NA,JR,NA
45,Kelsey Barlow,G,"6' 5""",NA,SR,NA
