number,name,position,height,weight,class,hometown
0,John Brown,F,"6' 7""",NA,SO,NA
1,Dejuan McGaughy,G,"6' 1""",NA,SR,NA
3,Derrell Edwards,G,"6' 2""",NA,SR,NA
4,Cliff Cornish,F,"6' 8""",NA,FR,NA
10,Tarique Thompson,F,"6' 6""",NA,FR,NA
11,Haiishen McIntyre,G,"6' 2""",NA,SO,NA
12,Jorge Perez-Laham,G,"6' 1""",NA,FR,NA
13,Allan Chaney,F,"6' 9""",NA,SR,NA
15,Lorenzo Cugini,F,"6' 6""",NA,SO,NA
21,Quincy Drye,G,"6' 2""",NA,JR,NA
22,Adam Weary,G,"6' 2""",NA,SO,NA
23,Devante Wallace,G,"6' 5""",NA,JR,NA
24,Anthony Lindauer,G,"6' 3""",NA,FR,NA
25,Matteo Bellusci,G,"6' 2""",NA,FR,NA
35,Tre Duncan,G,"5' 11""",NA,JR,NA
