number,name,position,height,weight,class,hometown
0,Schuyler Rimmer,C,"6' 10""",NA,FR,NA
2,Aaron Bright,G,"5' 11""",NA,SR,NA
3,Malcolm Allen,G,"6' 1""",NA,FR,NA
4,Stefan Nastic,C,"6' 11""",NA,SR,NA
5,Chasson Randle,G,"6' 1""",NA,JR,NA
10,Robbie Lemons,G,"6' 3""",NA,SR,NA
14,Jack Ryan,F,"6' 7""",NA,JR,NA
15,Marcus Allen,G,"6' 3""",NA,FR,NA
20,Wade Morgan,G,"6' 1""",NA,JR,NA
21,Andy Brown,F,"6' 7""",NA,SR,NA
21,Anthony Brown,G,"6' 6""",NA,JR,NA
24,Josh Huestis,F,"6' 7""",NA,SR,NA
25,Rosco Allen,F,"6' 9""",NA,SO,NA
30,Grant Verhoeven,C,"6' 9""",NA,SO,NA
33,Dwight Powell,F,"6' 10""",NA,SR,NA
40,John Gage,F,"6' 10""",NA,SR,NA
