number,name,position,height,weight,class,hometown
0,Laurent Rivard,G,"6' 5""",NA,SR,NA
1,Siyani Chambers,G,"6' 0""",NA,SO,NA
2,Alex Nesbitt,G,"6' 1""",NA,JR,NA
3,Matt Brown,G,"6' 3""",NA,JR,NA
4,Zena Edosomwan,F,"6' 9""",NA,FR,NA
5,Hunter Myers,F,"6' 7""",NA,FR,NA
10,Brandyn Curry,G,"6' 1""",NA,SR,NA
11,Matt Fraschilla,G,"5' 11""",NA,FR,NA
14,Steve Moundou-Missi,F,"6' 7""",NA,JR,NA
21,Dee Geiger,G,"6' 6""",NA,SR,NA
23,Wesley Saunders,G,"6' 5""",NA,JR,NA
24,Jonah Travis,F,"6' 6""",NA,JR,NA
25,Kenyatta Smith,C,"6' 8""",NA,JR,NA
30,Kyle Casey,F,"6' 7""",NA,SR,NA
32,Charlie Anastasi,F,"6' 6""",NA,JR,NA
33,Evan Cummins,F,"6' 9""",NA,SO,NA
35,Agunwa Okolie,G,"6' 8""",NA,SO,NA
44,Michael Hall,F,"6' 10""",NA,SO,NA
