number,name,position,height,weight,class,hometown
1,Ken Williams,G,"6' 2""",NA,FR,NA
3,Isaiah Maston,G,"6' 3""",NA,FR,NA
4,Barrington Stevens III,G,"6' 1""",NA,SO,NA
10,Georgi Boyanov,F,"6' 8""",NA,FR,NA
11,E.J. Conley,G,"5' 9""",NA,SO,NA
12,Antoine Allen,G,"6' 1""",NA,SR,NA
13,Mychal Ammons,G,"6' 6""",NA,JR,NA
20,Aakim Saintil,G,"6' 0""",NA,FR,NA
21,Augustine Rubit,C,"6' 7""",NA,SR,NA
24,Dionte Ferguson,F,"6' 6""",NA,JR,NA
25,T.J. Johnson,G,"6' 2""",NA,FR,NA
31,Viktor Juricek,F,"6' 10""",NA,SO,NA
32,Austin Karazsia,F,"6' 8""",NA,FR,NA
