number,name,position,height,weight,class,hometown
0,Devonte' Neal,C,"6' 10""",NA,SO,NA
2,Luther Page,F,"6' 6""",NA,JR,NA
3,Demarcus Robinson,G,"5' 10""",NA,JR,NA
4,Brandon Graham,F,"6' 7""",NA,JR,NA
5,Bobby Brown,F,"6' 7""",NA,SO,NA
11,Nick Davis,G,"6' 5""",NA,FR,NA
12,Jamel Waters,G,"5' 9""",NA,SO,NA
13,Princeton Davis,,NA,NA,N/A,NA
14,Tony Armstrong,F,"6' 6""",NA,SO,NA
15,Sean Burroughs,F,"6' 7""",NA,FR,NA
20,Billy Ingram,G,"6' 6""",NA,SO,NA
21,Deangelo Stewart,G,"6' 4""",NA,FR,NA
22,Maurice Strong,F,"6' 5""",NA,JR,NA
25,Darius Scott,F,"6' 5""",NA,SO,NA
30,Terrance LeFlore,G,"6' 1""",NA,FR,NA
34,Tony Jacob,,NA,NA,JR,NA
