number,name,position,height,weight,class,hometown
0,Geovonie McKnight,G,"6' 3""",NA,SO,NA
2,Quinten Rollins,G,"6' 0""",NA,SR,NA
3,Will Sullivan,G,"6' 3""",NA,JR,NA
4,Reggie Johnson,G,"6' 1""",NA,SO,NA
5,Jaryd Eustace,G,"6' 7""",NA,FR,NA
10,Joshua Oswald,F,"6' 7""",NA,FR,NA
12,Bill Edwards,F,"6' 6""",NA,SR,NA
15,Philip Bennett,G,"6' 0""",NA,SR,NA
22,Willie Moore,G,"6' 3""",NA,SO,NA
33,Will Felder,F,"6' 7""",NA,SR,NA
35,Brian Oddo,F,"6' 6""",NA,SO,NA
40,John Hawkins,C,"7' 0""",NA,SO,NA
41,Blake McLimans,C,"6' 11""",NA,SR,NA
