player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Campbell,F,37,6,14,2,5,3,4,3,10,13,0,2,0,2,1,17,TRUE,2010-01-16,Tennessee State,H
J. Fraley,C,27,3,6,0,0,5,7,5,4,9,0,1,2,4,4,11,TRUE,2010-01-16,Tennessee State,H
T. Caldwell,G,29,5,5,0,0,0,0,0,1,1,4,3,0,4,2,10,TRUE,2010-01-16,Tennessee State,H
W. Channels,G,36,6,16,1,4,3,3,1,3,4,5,1,1,6,2,16,TRUE,2010-01-16,Tennessee State,H
J. Blake,G,35,6,9,3,6,0,0,0,1,1,4,2,0,1,5,15,TRUE,2010-01-16,Tennessee State,H
E. Fields,F,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2010-01-16,Tennessee State,H
M. Williams,F,11,0,1,0,0,2,2,1,2,3,1,0,1,1,2,2,FALSE,2010-01-16,Tennessee State,H
C. Reaves,F,6,2,3,0,0,0,0,1,0,1,0,0,0,1,0,4,FALSE,2010-01-16,Tennessee State,H
D. RobersonD,C,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,2,FALSE,2010-01-16,Tennessee State,H
C. Brown,G,14,0,0,0,0,2,3,0,2,2,2,0,0,3,1,2,FALSE,2010-01-16,Tennessee State,H
TEAM,NA,NA,28,54,6,15,17,21,12,23,35,16,9,4,24,17,79,FALSE,2010-01-16,Tennessee State,H
