player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Wilson,F,26,5,8,0,0,0,3,1,5,6,1,1,1,3,3,10,TRUE,2006-12-29,Hartford,A
M. a'Nyam,F,10,1,1,0,0,1,2,0,2,2,0,0,0,0,3,3,TRUE,2006-12-29,Hartford,A
P. Malesa,F,13,2,5,2,5,0,0,0,2,2,0,0,0,2,3,6,TRUE,2006-12-29,Hartford,A
P. Benson,F,16,3,3,0,0,0,0,2,0,2,0,0,0,1,1,6,TRUE,2006-12-29,Hartford,A
S. JamesS,C,22,0,0,0,0,1,2,3,3,6,0,1,0,2,3,1,TRUE,2006-12-29,Hartford,A
C. Harris,G,37,8,16,4,9,2,3,2,8,10,3,2,0,2,3,22,FALSE,2006-12-29,Hartford,A
F. Turner,G,37,3,6,0,0,6,11,2,1,3,7,2,0,5,1,12,FALSE,2006-12-29,Hartford,A
J. Robinson,G,37,7,12,3,6,4,8,1,6,7,3,0,0,1,1,21,FALSE,2006-12-29,Hartford,A
D. Johnson,G,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,FALSE,2006-12-29,Hartford,A
TEAM,NA,NA,29,52,9,21,14,29,11,29,40,14,6,1,16,19,81,FALSE,2006-12-29,Hartford,A
