player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Cook,F,24,2,3,0,0,2,4,1,3,4,0,1,2,0,1,6,TRUE,2011-03-16,UCF,A
A. Nicholson,F,35,8,14,0,0,4,6,1,3,4,0,0,1,6,4,20,TRUE,2011-03-16,UCF,A
D. Conger,F,25,1,7,0,3,1,3,1,2,3,3,0,0,2,1,3,TRUE,2011-03-16,UCF,A
M. Davenport,G,28,1,5,0,2,0,0,0,3,3,3,3,0,1,4,2,TRUE,2011-03-16,UCF,A
O. Adegboye,G,40,6,11,1,4,0,0,2,4,6,2,2,0,3,3,13,TRUE,2011-03-16,UCF,A
M. Simmons,F,15,2,3,0,0,0,0,1,0,1,0,0,0,2,3,4,FALSE,2011-03-16,UCF,A
B. Roseboro,F,4,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,FALSE,2011-03-16,UCF,A
J. HouseknechtJ,C,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-03-16,UCF,A
M. Wright,G,25,2,5,2,5,0,0,1,1,2,1,1,0,1,3,6,FALSE,2011-03-16,UCF,A
S. de Haas,G,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,FALSE,2011-03-16,UCF,A
TEAM,NA,NA,22,51,3,15,7,13,10,17,27,9,7,3,16,23,54,FALSE,2011-03-16,UCF,A
