player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Witter,F,31,2,6,0,1,0,0,1,4,5,1,1,2,1,4,4,TRUE,2012-11-24,Jacksonville State,N
B. Beckford,F,19,2,6,0,0,1,2,1,5,6,0,0,1,1,2,5,TRUE,2012-11-24,Jacksonville State,N
L. Middleton,G,41,2,9,0,4,4,6,1,3,4,3,1,0,4,1,8,TRUE,2012-11-24,Jacksonville State,N
R.J. Buck,G,15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,TRUE,2012-11-24,Jacksonville State,N
J. Underwood,G,13,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,TRUE,2012-11-24,Jacksonville State,N
A. Powell,F,30,5,8,1,3,0,1,0,0,0,2,2,0,2,0,11,FALSE,2012-11-24,Jacksonville State,N
D. Upchurch,F,26,2,3,0,0,5,10,4,5,9,0,2,0,3,4,9,FALSE,2012-11-24,Jacksonville State,N
L. Smith,F,14,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,FALSE,2012-11-24,Jacksonville State,N
J. Louisme,G,32,3,7,1,3,4,4,1,2,3,2,1,0,5,3,11,FALSE,2012-11-24,Jacksonville State,N
S. Stewart,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-11-24,Jacksonville State,N
TEAM,NA,NA,17,40,2,11,14,23,11,21,32,8,7,3,21,20,50,FALSE,2012-11-24,Jacksonville State,N
