number,name,position,height,weight,class,hometown,player_image
0,Eden Holt,G,"5' 10""",175 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703401.png
2,Anthony Thomas,G,"6' 7""",175 lbs,FR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703402.png
3,Eman Sertovic,G,"6' 5""",195 lbs,SO,"Bosanski Brod, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593706.png
4,Jaron Williams,F,"6' 6""",210 lbs,JR,"Rock Hill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703403.png
5,Jonte Coleman,G,"6' 4""",195 lbs,JR,"Champaign, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703404.png
10,Eric Rustin,C,"7' 1""",185 lbs,SO,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593707.png
11,Jeremiah Harris,F,"6' 4""",205 lbs,JR,"Bessemer, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703405.png
12,Ajani Kennedy,F,"6' 9""",225 lbs,JR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284256.png
13,Zavon Godwin,F,"6' 6""",215 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703406.png
15,Cameron Holden,F,"6' 5""",200 lbs,JR,"Forsyth, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703407.png
21,Dante Gonzales,G,"6' 4""",170 lbs,SO,"Gilbert, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703408.png
22,La-Quiem Walker,F,"6' 9""",240 lbs,JR,"Jersey City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703409.png
23,Vinnie Viana,G,"6' 1""",170 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703410.png
24,Trey Fort,G,"6' 4""",195 lbs,FR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703411.png
30,Malik Mooving,G,"5' 10""",170 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703412.png
33,Kenton Eskridge,G,"6' 1""",195 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703413.png
35,K'suan Casey,C,"6' 9""",275 lbs,FR,"Madisonville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703414.png
44,Hannes Polla,C,"6' 11""",270 lbs,SR,"Lahti, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277903.png
