number,name,position,height,weight,class,hometown,player_image
0,Bobby Planutis,F,"6' 8""",200 lbs,JR,"Hazleton, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279863.png
1,Jarred Godfrey,G,"6' 5""",185 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398080.png
2,Justice Prentice,G,"6' 1""",175 lbs,FR,"Toronto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702940.png
3,Ra Kpedi,F,"6' 9""",225 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278247.png
4,Jarvis Walker,G,"6' 2""",180 lbs,FR,"Muskegon, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702941.png
5,Johnathan DeJurnett,F,"6' 8""",205 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702942.png
10,Matt Havey,G,"6' 1""",185 lbs,SO,"Lansing, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398083.png
11,Dylan Carl,F,"6' 11""",240 lbs,SR,"Alma, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067661.png
15,Deonte Billups,G,"6' 4""",185 lbs,SO,"Moline, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593718.png
22,Bryce Waterman,G,"6' 6""",205 lbs,SO,"Colonie, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702943.png
24,DeMierre Black,G,"6' 0""",185 lbs,SR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593719.png
25,Demetric Horton,G,"6' 5""",200 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702944.png
34,Cameron Benford,F,"6' 8""",240 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279505.png
50,Jalon Pipkins,G,"6' 4""",185 lbs,SR,"Paris, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278735.png
