number,name,position,height,weight,class,hometown,player_image
0,Samaad Hector,F,"6' 6""",230 lbs,JR,"Vancouver, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702145.png
1,Teiano Hardee,G,"6' 5""",215 lbs,FR,"Fairfield, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702146.png
3,Rick Barros III,G,"6' 5""",200 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592632.png
4,Zach Chappell,G,"6' 3""",190 lbs,JR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397395.png
11,Brandon Davis,G,"6' 2""",190 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284625.png
12,Deshaun Highler,G,"6' 2""",180 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279113.png
13,Jordan Cooke-Harper,F,"6' 9""",220 lbs,JR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592636.png
14,William FitzPatrick,G,"6' 3""",200 lbs,SR,"Folsom, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592634.png
15,Elijah McCullough,G,"6' 3""",180 lbs,SO,"Chino Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397327.png
20,Noah Zoppi,G,"6' 3""",200 lbs,JR,"Corning, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702147.png
22,Ethan Esposito,F,"6' 7""",225 lbs,SR,"Naples, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397330.png
23,Bryce Fowler,G,"6' 6""",215 lbs,SR,"Avondale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278663.png
32,Jalen Townsell,F,"6' 7""",215 lbs,SO,"Sparks, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397341.png
33,David Jones,F,"6' 8""",195 lbs,FR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702148.png
34,Spencer Monteiro,F,"6' 6""",195 lbs,SR,"Woodbridge, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592637.png
35,Christian Terrell,G,"6' 5""",200 lbs,SR,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066959.png
