number,name,position,height,weight,class,hometown,player_image
0,Curtis Holland III,G,"6' 2""",220 lbs,JR,"Churchton, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397625.png
1,Demetrius Mims,G,"6' 6""",185 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397498.png
2,Zane Martin,G,"6' 4""",205 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067320.png
3,Cam Allen,G,"6' 1""",185 lbs,SR,"Greenville, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280160.png
5,Jakigh Dottin,G,"6' 2""",211 lbs,JR,"Cambridge, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397590.png
11,Jason Gibson,G,"6' 1""",165 lbs,SO,"Severna Park, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592985.png
12,Juwan Gray,F,"6' 8""",215 lbs,SR,"Dover, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066744.png
15,Chris Caliguiran,G,"5' 6""",140 lbs,JR,"Accokeek, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397592.png
22,Solomon Uyaelunmo,F,"6' 7""",230 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397593.png
23,Darrick Jones Jr.,G,"6' 5""",190 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702786.png
24,Greg Cross,G,"6' 4""",213 lbs,SR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702787.png
25,Nicolas Timberlake,G,"6' 4""",200 lbs,SO,"Braintree, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397595.png
32,Charles Thompson,F,"6' 7""",235 lbs,SO,"Fort Washington, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433103.png
34,Victor Uyaelunmo,C,"7' 0""",220 lbs,JR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278534.png
35,Chris Biekeu,F,"6' 7""",210 lbs,FR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702788.png
44,Justin Patterson,G,"6' 4""",215 lbs,SO,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592986.png
