number,name,position,height,weight,class,hometown,player_image
0,Cyrie Coates Jr.,G,"6' 6""",190 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703698.png
1,Jordan Hairston,G,"6' 0""",160 lbs,SO,"Centreville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594138.png
2,Myles Smith,G,"6' 0""",190 lbs,SR,"Klein, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278341.png
3,Jalen White,G,"6' 5""",245 lbs,SO,"Saint Petersburg, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594139.png
4,Lado Laku,F,"6' 10""",215 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703699.png
5,Javae Lampkins,G,"6' 1""",180 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398296.png
10,Perry Francois,F,"6' 8""",240 lbs,SR,"North Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067864.png
11,Rasheed Browne,G,"6' 2""",175 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703700.png
12,Peyton Smith,G,"6' 2""",195 lbs,SR,"Corpus Christi, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278342.png
13,De'Lazarus Keys,F,"6' 8""",230 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703701.png
14,Eden Davis,G,"5' 9""",160 lbs,FR,"Dover, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703702.png
21,Evan Smith,G,"6' 0""",185 lbs,SO,"Spring, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594140.png
22,Simeon Fryer,G,"6' 5""",185 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703703.png
23,Jalen Myers,F,"6' 7""",190 lbs,FR,"Madison, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567591.png
24,Kerry Richardson,F,"6' 8""",195 lbs,JR,"Riverdale, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703704.png
32,Nolan Bertain,G,"6' 4""",185 lbs,SR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397730.png
