number,name,position,height,weight,class,hometown,player_image
0,D'Mitrik Trice,G,"6' 0""",184 lbs,SR,"Huber Heights, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066413.png
1,Jonathan Davis,G,"6' 5""",196 lbs,FR,"La Crosse, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432356.png
2,Aleem Ford,F,"6' 8""",217 lbs,SR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066414.png
3,Walt McGrory,G,"6' 3""",205 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277991.png
4,Carter Higginbottom,G,"6' 0""",188 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397252.png
5,Tyler Wahl,F,"6' 9""",220 lbs,SO,"Lakeville, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433105.png
10,Lorne Bowman II,G,"6' 2""",180 lbs,FR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432259.png
11,Micah Potter,F,"6' 10""",248 lbs,SR,"Mentor, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066399.png
12,Trevor Anderson,G,"6' 3""",195 lbs,SR,"Stevens Point, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067425.png
13,Justin Taphorn,G,"6' 5""",198 lbs,FR,"Pekin, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702533.png
14,Carter Gilmore,F,"6' 7""",215 lbs,FR,"Hartland, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702534.png
20,Ben Carlson,F,"6' 9""",218 lbs,FR,"Woodbury, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433166.png
22,Steven Crowl,F,"7' 0""",217 lbs,FR,"Eagan, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4588201.png
24,Jordan Davis,G,"6' 4""",202 lbs,FR,"La Crosse, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433242.png
32,Joe Hedstrom,C,"7' 0""",247 lbs,SO,"Hopkins, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397278.png
34,Brad Davison,G,"6' 4""",202 lbs,SR,"Maple Grove, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277993.png
35,Nate Reuvers,F,"6' 11""",235 lbs,SR,"Lakeville, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277994.png
