number,name,position,height,weight,class,hometown,player_image
0,Kedrian Johnson,G,"6' 3""",180 lbs,JR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279756.png
1,Derek Culver,F,"6' 10""",255 lbs,JR,"Youngstown, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397094.png
2,Jalen Bridges,F,"6' 7""",220 lbs,FR,"Fairmont, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432946.png
3,Gabe Osabuohien,F,"6' 7""",235 lbs,SR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278051.png
4,Miles McBride,G,"6' 2""",200 lbs,SO,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431823.png
11,Emmitt Matthews Jr.,F,"6' 7""",215 lbs,JR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397099.png
12,Taz Sherman,G,"6' 4""",190 lbs,SR,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592307.png
13,Isaiah Cottrell,F,"6' 10""",240 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432201.png
20,Jay Moore,G,"6' 5""",200 lbs,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706498.png
22,Sean McNeil,G,"6' 3""",210 lbs,JR,"Union, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592306.png
23,Seny Ndiaye,F,"6' 10""",235 lbs,FR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700819.png
24,Taj Thweatt,F,"6' 7""",210 lbs,FR,"Wildwood, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432364.png
30,Spencer Macke,G,"5' 11""",175 lbs,SO,"Fort Thomas, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592305.png
